Date,Open,High,Low,Close,Adj Close,Volume
2017-05-30,43.270000,43.485001,43.195000,43.424999,42.489201,658200
2017-05-31,43.689999,43.924999,43.610001,43.900002,42.953964,1380600
2017-06-01,43.900002,44.064999,43.639999,43.895000,42.949074,1130800
2017-06-02,43.900002,44.169998,43.689999,43.805000,42.861012,834000
2017-06-05,43.930000,43.930000,43.529999,43.630001,42.689785,1246800
2017-06-06,43.700001,44.160000,43.509998,44.125000,43.174118,771000
2017-06-07,44.160000,44.480000,44.005001,44.285000,43.330666,1437200
2017-06-08,44.240002,44.575001,43.955002,44.095001,43.144760,953200
2017-06-09,44.244999,44.615002,44.145000,44.384998,43.428509,1468600
2017-06-12,44.314999,44.389999,43.320000,43.810001,42.865906,1214600
2017-06-13,44.035000,44.709999,44.035000,44.544998,43.585060,2353400
2017-06-14,44.459999,44.919998,44.330002,44.654999,43.692696,2749400
2017-06-15,44.450001,44.570000,44.099998,44.355000,43.399158,912800
2017-06-16,44.349998,44.630001,44.165001,44.305000,43.350239,3398400
2017-06-19,44.700001,44.740002,44.365002,44.540001,43.580177,1386000
2017-06-20,44.500000,44.639999,44.325001,44.514999,43.555714,847400
2017-06-21,44.779999,44.779999,43.825001,44.075001,43.125198,3118800
2017-06-22,44.439999,44.439999,43.825001,43.849998,42.905041,2281000
2017-06-23,43.825001,43.970001,43.509998,43.680000,42.738701,2344600
2017-06-26,43.970001,44.040001,43.575001,44.005001,43.056698,1348000
2017-06-27,43.744999,43.869999,43.294998,43.450001,42.762924,1743400
2017-06-28,43.525002,44.130001,43.465000,44.075001,43.378040,1530600
2017-06-29,44.180000,44.185001,42.950001,43.040001,42.359402,1358800
2017-06-30,43.349998,43.615002,42.779999,43.485001,42.797367,1999400
2017-07-03,43.775002,44.090000,43.555000,43.959999,43.264854,1126000
2017-07-05,43.764999,44.154999,43.549999,44.020000,43.323906,1236400
2017-07-06,43.930000,44.125000,43.580002,43.625000,42.935154,1210200
2017-07-07,43.935001,44.119999,43.674999,43.994999,43.299301,875200
2017-07-10,44.115002,44.384998,44.070000,44.174999,43.476456,849600
2017-07-11,44.250000,44.380001,43.810001,44.205002,43.505981,1316000
2017-07-12,44.435001,45.064999,44.355000,44.924999,44.214596,911000
2017-07-13,44.900002,45.150002,44.785000,45.084999,44.372066,671200
2017-07-14,45.020000,45.560001,44.935001,45.419998,44.701767,1227400
2017-07-17,45.424999,45.500000,45.209999,45.299999,44.583668,687400
2017-07-18,45.145000,45.535000,45.105000,45.389999,44.672241,672200
2017-07-19,45.615002,45.785000,45.330002,45.770000,45.046230,1061600
2017-07-20,45.884998,46.080002,45.680000,46.005001,45.277519,1184800
2017-07-21,45.860001,45.970001,45.529999,45.799999,45.075760,580000
2017-07-24,46.230000,47.080002,46.009998,47.029999,46.286312,1433800
2017-07-25,46.974998,47.430000,46.634998,47.430000,46.679981,1350000
2017-07-26,47.450001,48.160000,47.439999,48.160000,47.398438,1375200
2017-07-27,48.349998,48.599998,47.875000,48.145000,47.383675,1123200
2017-07-28,48.244999,48.490002,48.000000,48.419998,47.654327,670400
2017-07-31,48.389999,48.455002,48.230000,48.389999,47.624805,808400
2017-08-01,48.669998,49.884998,48.590000,49.500000,48.717251,2124000
2017-08-02,49.290001,49.669998,49.055000,49.595001,48.810749,1217200
2017-08-03,49.410000,49.514999,49.115002,49.150002,48.372787,956000
2017-08-04,49.185001,49.375000,48.584999,48.705002,47.934826,2013400
2017-08-07,48.785000,48.790001,48.540001,48.685001,47.915138,1188400
2017-08-08,48.685001,48.715000,48.035000,48.139999,47.378757,1440800
2017-08-09,48.000000,48.625000,47.639999,48.549999,47.782272,1235200
2017-08-10,48.189999,48.320000,47.209999,47.240002,46.492989,1396800
2017-08-11,47.224998,47.310001,46.419998,46.799999,46.059944,2599600
2017-08-14,47.305000,47.915001,47.180000,47.615002,46.862061,1042000
2017-08-15,47.744999,47.884998,47.669998,47.820000,47.063812,1130200
2017-08-16,48.000000,48.255001,47.930000,48.084999,47.324627,1220600
2017-08-17,47.959999,47.959999,47.060001,47.119999,46.374886,862200
2017-08-18,47.189999,47.365002,47.115002,47.165001,46.419174,846200
2017-08-21,47.200001,47.865002,47.044998,47.700001,46.945717,1612400
2017-08-22,47.785000,48.139999,47.605000,47.959999,47.201603,962600
2017-08-23,48.000000,48.205002,47.785000,47.855000,47.098263,605800
2017-08-24,48.025002,48.250000,47.935001,48.035000,47.275417,588000
2017-08-25,48.209999,48.209999,47.930000,47.950001,47.191761,778400
2017-08-28,48.125000,48.224998,47.869999,47.955002,47.196686,635000
2017-08-29,47.395000,47.910000,47.395000,47.785000,47.029373,1016800
2017-08-30,47.965000,48.200001,47.785000,48.080002,47.319706,1144400
2017-08-31,47.750000,48.884998,47.750000,48.715000,47.944664,1672200
2017-09-01,48.755001,48.990002,48.470001,48.709999,47.939739,737400
2017-09-05,48.279999,48.419998,46.755001,47.049999,46.305992,1543600
2017-09-06,47.575001,48.139999,47.345001,47.860001,47.103184,763800
2017-09-07,48.105000,48.580002,48.055000,48.395000,47.629723,846400
2017-09-08,48.345001,48.980000,48.340000,48.715000,47.944664,672600
2017-09-11,49.185001,49.505001,48.924999,49.474998,48.692646,625200
2017-09-12,49.634998,50.020000,49.360001,49.645000,48.859959,1212200
2017-09-13,49.689999,50.130001,49.639999,49.705002,48.919010,857800
2017-09-14,49.505001,49.639999,49.095001,49.330002,48.549942,659200
2017-09-15,49.470001,49.660000,49.389999,49.654999,48.869793,754200
2017-09-18,49.849998,50.000000,49.575001,49.950001,49.160137,939200
2017-09-19,49.939999,50.099998,49.590000,49.980000,49.189659,1690400
2017-09-20,49.970001,50.005001,48.860001,49.105000,48.328499,1169400
2017-09-21,49.070000,49.215000,48.825001,48.919998,48.146423,920200
2017-09-22,48.660000,48.884998,48.500000,48.615002,47.846249,735800
2017-09-25,48.064999,48.064999,46.720001,47.044998,46.301075,2076400
2017-09-26,47.040001,47.439999,46.825001,47.285000,46.537277,941200
2017-09-27,46.924999,46.939999,46.040001,46.750000,46.010735,1495800
2017-09-28,46.799999,47.705002,46.755001,47.665001,46.911270,1431000
2017-09-29,47.860001,48.200001,47.610001,48.185001,47.423046,1163200
2017-10-02,48.070000,48.075001,47.189999,47.305000,46.556961,1327800
2017-10-03,47.349998,47.505001,47.014999,47.215000,46.468380,1121200
2017-10-04,47.334999,47.395000,46.799999,46.910000,46.168205,594000
2017-10-05,47.029999,47.105000,46.700001,46.720001,45.981213,1378000
2017-10-06,46.759998,46.889999,46.439999,46.700001,45.961529,1016400
2017-10-09,46.779999,46.779999,46.230000,46.500000,45.764690,1119400
2017-10-10,46.700001,47.000000,46.570000,46.799999,46.059944,1705000
2017-10-11,46.744999,47.090000,46.650002,46.700001,45.961529,804800
2017-10-12,47.290001,47.615002,47.189999,47.360001,46.611092,815600
2017-10-13,47.880001,49.424999,47.880001,49.330002,48.549942,2076800
2017-10-16,49.330002,49.645000,48.009998,48.264999,47.501781,1696800
2017-10-17,48.130001,48.334999,47.244999,47.299999,46.552040,1793200
2017-10-18,48.060001,48.195000,47.435001,47.634998,46.881744,1940000
2017-10-19,47.340000,47.830002,46.884998,47.779999,47.024448,1066800
2017-10-20,47.910000,48.169998,47.615002,48.000000,47.240974,1119600
2017-10-23,48.150002,48.250000,47.330002,47.330002,46.581566,1252000
2017-10-24,47.724998,47.724998,47.250000,47.360001,46.611092,1961200
2017-10-25,46.240002,46.740002,44.535000,44.715000,44.007919,3711800
2017-10-26,46.259998,46.430000,44.599998,45.095001,44.381912,2203600
2017-10-27,45.185001,46.000000,45.185001,45.965000,45.238152,2867200
2017-10-30,46.134998,46.415001,45.330002,45.340000,44.623035,1846200
2017-10-31,45.834999,46.494999,45.775002,46.150002,45.420231,1573800
2017-11-01,46.505001,47.220001,46.325001,46.650002,45.912315,1267000
2017-11-02,46.619999,47.590000,46.400002,47.480000,46.729191,1240600
2017-11-03,47.490002,47.560001,46.849998,47.105000,46.360126,566400
2017-11-06,47.080002,47.945000,47.080002,47.735001,46.980160,748400
2017-11-07,47.490002,47.490002,46.930000,47.314999,46.566799,1075200
2017-11-08,47.660000,48.060001,47.389999,47.794998,47.039211,1093600
2017-11-09,47.474998,47.990002,47.139999,47.334999,46.586487,738000
2017-11-10,47.349998,47.650002,46.910000,47.009998,46.266624,786400
2017-11-13,46.650002,46.869999,46.209999,46.805000,46.064869,692800
2017-11-14,46.590000,46.689999,46.205002,46.480000,45.745010,844200
2017-11-15,46.389999,47.099998,46.264999,46.959999,46.217415,977200
2017-11-16,47.474998,47.474998,46.700001,47.264999,46.517590,765600
2017-11-17,47.509998,48.665001,47.485001,48.500000,47.733067,888000
2017-11-20,48.279999,48.310001,47.720001,48.259998,47.496857,1105200
2017-11-21,48.575001,48.845001,48.270000,48.340000,47.575592,658000
2017-11-22,48.549999,49.095001,48.549999,48.959999,48.185787,901800
2017-11-24,49.145000,49.290001,48.665001,49.215000,48.436756,371600
2017-11-27,49.080002,49.174999,48.599998,48.889999,48.116898,771000
2017-11-28,49.000000,49.189999,48.669998,49.025002,48.249763,817400
2017-11-29,49.115002,49.404999,48.615002,48.924999,48.151340,621800
2017-11-30,48.865002,49.000000,48.115002,48.549999,47.782272,945000
2017-12-01,48.455002,48.455002,47.520000,48.005001,47.245892,1275800
2017-12-04,48.160000,48.200001,47.035000,47.105000,46.360126,1670800
2017-12-05,47.480000,47.490002,46.904999,47.095001,46.350285,694200
2017-12-06,47.000000,47.389999,46.345001,47.294998,46.547119,991800
2017-12-07,47.150002,47.720001,47.115002,47.500000,46.748875,792600
2017-12-08,48.195000,48.240002,47.570000,47.799999,47.044132,531200
2017-12-11,47.650002,48.540001,47.400002,48.490002,47.723228,1417800
2017-12-12,47.669998,48.720001,47.180000,48.705002,47.934826,2895600
2017-12-13,48.634998,48.634998,47.665001,48.070000,47.309864,1190400
2017-12-14,48.330002,49.195000,48.330002,48.755001,47.984032,1227600
2017-12-15,49.150002,49.349998,48.884998,49.310001,48.530258,1172600
2017-12-18,49.255001,49.730000,49.095001,49.259998,48.481045,694200
2017-12-19,49.470001,50.240002,49.340000,49.810001,49.022350,1091000
2017-12-20,49.959999,50.244999,49.540001,50.055000,49.263474,1049200
2017-12-21,50.020000,50.169998,49.695000,50.070000,49.278236,1216800
2017-12-22,50.250000,50.630001,50.035000,50.415001,49.617783,667400
2017-12-26,50.105000,50.375000,49.900002,50.264999,49.470154,476200
2017-12-27,49.865002,50.145000,49.680000,50.139999,49.347130,1203600
2017-12-28,50.490002,50.540001,50.084999,50.514999,49.716202,569800
2017-12-29,50.630001,50.990002,50.555000,50.834999,50.031136,793800
2018-01-02,51.340000,51.384998,50.759998,51.165001,50.355919,813400
2018-01-03,50.994999,50.994999,50.360001,50.669998,49.868748,1026000
2018-01-04,50.900002,51.150002,50.525002,50.560001,49.760487,822200
2018-01-05,50.750000,50.910000,50.154999,50.310001,49.514446,1897800
2018-01-08,50.485001,50.639999,50.139999,50.235001,49.440628,871400
2018-01-09,50.400002,51.055000,50.365002,50.985001,50.178772,1639200
2018-01-10,50.799999,51.195000,50.400002,50.509998,49.711277,833000
2018-01-11,50.669998,50.764999,50.419998,50.674999,49.873669,860000
2018-01-12,50.619999,51.294998,50.474998,51.215000,50.405132,868800
2018-01-16,51.750000,52.294998,51.505001,51.865002,51.044857,1749200
2018-01-17,51.990002,52.570000,51.709999,52.505001,51.674736,1911600
2018-01-18,52.689999,53.290001,52.400002,52.455002,51.625526,1359400
2018-01-19,52.599998,53.740002,52.500000,53.660000,52.811470,1183200
2018-01-22,53.845001,54.205002,52.900002,53.020000,52.181591,2590400
2018-01-23,52.935001,53.730000,52.580002,53.724998,52.875439,1233000
2018-01-24,54.134998,54.235001,53.075001,53.189999,52.348896,1104800
2018-01-25,53.410000,53.619999,53.014999,53.154999,52.314453,1654000
2018-01-26,53.349998,54.619999,53.200001,54.500000,53.638187,1111800
2018-01-29,54.599998,54.840000,53.884998,54.235001,53.377380,1410600
2018-01-30,54.055000,54.424999,53.535000,53.555000,52.708126,844600
2018-01-31,54.095001,55.384998,54.095001,54.294998,53.436424,1969200
2018-02-01,54.055000,55.080002,53.935001,55.080002,54.209015,1386000
2018-02-02,53.200001,53.200001,51.529999,51.599998,50.784042,2174800
2018-02-05,51.500000,51.500000,50.064999,50.145000,49.352051,2253800
2018-02-06,50.000000,50.615002,49.549999,50.375000,49.578415,3226000
2018-02-07,50.174999,50.855000,49.525002,50.500000,49.701439,1566400
2018-02-08,50.605000,50.849998,48.750000,48.764999,47.993874,1574000
2018-02-09,49.220001,49.830002,48.134998,49.630001,48.845196,1381600
2018-02-12,50.000000,51.119999,49.759998,50.720001,49.917961,1098400
2018-02-13,50.584999,50.904999,50.224998,50.680000,49.878590,739600
2018-02-14,50.599998,51.279999,50.125000,51.110001,50.301792,1087000
2018-02-15,51.220001,51.220001,50.320000,50.630001,49.829384,1135800
2018-02-16,50.314999,50.615002,50.000000,50.380001,49.583340,873200
2018-02-20,49.959999,50.060001,49.369999,49.755001,48.968220,977400
2018-02-21,49.660000,49.674999,48.750000,48.785000,48.013554,1306200
2018-02-22,48.919998,49.064999,48.415001,48.849998,48.077530,1213600
2018-02-23,49.369999,49.744999,48.965000,49.669998,48.884563,1203000
2018-02-26,50.130001,50.575001,49.955002,50.040001,49.248714,1302800
2018-02-27,49.884998,49.900002,49.275002,49.279999,48.500729,803000
2018-02-28,49.314999,49.465000,48.584999,48.590000,47.821644,852000
2018-03-01,48.615002,49.044998,48.220001,48.840000,48.067692,1208000
2018-03-02,48.355000,49.314999,48.330002,49.209999,48.431839,930200
2018-03-05,48.965000,48.965000,48.220001,48.590000,47.821644,1443600
2018-03-06,48.555000,48.825001,48.275002,48.674999,47.905296,1063800
2018-03-07,48.450001,48.450001,47.669998,47.750000,46.994926,1957000
2018-03-08,47.895000,48.070000,47.525002,47.785000,47.029373,1917200
2018-03-09,48.154999,48.279999,47.845001,48.195000,47.432888,1618000
2018-03-12,48.395000,48.990002,48.230000,48.724998,47.954502,788600
2018-03-13,48.794998,49.435001,48.794998,48.884998,48.111973,1444600
2018-03-14,49.064999,49.439999,48.669998,49.255001,48.476128,1276000
2018-03-15,49.490002,50.055000,49.369999,49.924999,49.135529,1185200
2018-03-16,49.695000,49.695000,48.805000,48.980000,48.205475,1669000
2018-03-19,48.750000,48.919998,48.419998,48.825001,48.052925,1145400
2018-03-20,48.775002,48.775002,48.279999,48.509998,47.742905,972000
2018-03-21,48.715000,49.180000,48.715000,48.794998,48.023399,906800
2018-03-22,48.764999,49.630001,48.415001,48.439999,47.674011,1842000
2018-03-23,48.674999,48.990002,48.000000,48.005001,47.245892,1155400
2018-03-26,49.180000,49.500000,48.755001,48.889999,48.116898,1832600
2018-03-27,48.974998,49.240002,48.404999,48.500000,47.733067,2094800
2018-03-28,48.500000,48.990002,48.294998,48.419998,47.654327,1782800
2018-03-29,48.685001,49.715000,48.654999,49.384998,48.604069,1266400
2018-04-02,50.070000,50.415001,49.330002,49.369999,48.589306,1842600
2018-04-03,49.580002,49.735001,49.110001,49.294998,48.515491,1786600
2018-04-04,48.625000,49.735001,48.424999,49.540001,48.756622,3186600
2018-04-05,50.000000,50.525002,49.900002,50.310001,49.514446,2613000
2018-04-06,50.279999,50.564999,49.325001,49.355000,48.574543,1356600
2018-04-09,49.820000,50.139999,49.275002,49.360001,48.579464,2625400
2018-04-10,49.584999,49.705002,48.794998,48.980000,48.205475,2132200
2018-04-11,48.880001,49.264999,48.660000,49.099998,48.323574,1240200
2018-04-12,49.299999,49.645000,48.985001,49.020000,48.244839,1354800
2018-04-13,49.349998,49.424999,48.529999,48.615002,47.846249,1785600
2018-04-16,48.849998,48.965000,48.665001,48.764999,47.993874,1950000
2018-04-17,49.060001,49.480000,48.700001,49.410000,48.628674,1629600
2018-04-18,49.400002,49.490002,48.910000,49.139999,48.362946,1220400
2018-04-19,49.195000,49.255001,48.955002,49.150002,48.372787,1916000
2018-04-20,49.485001,49.570000,48.439999,49.255001,48.476128,1547000
2018-04-23,49.070000,49.330002,48.275002,48.470001,47.703537,1027400
2018-04-24,48.775002,48.775002,47.430000,47.900002,47.142555,1772600
2018-04-25,47.680000,47.680000,46.735001,47.014999,46.271549,1353800
2018-04-26,47.395000,47.654999,47.130001,47.445000,46.694748,900000
2018-04-27,47.564999,47.865002,47.450001,47.555000,46.803005,1457800
2018-04-30,48.000000,48.369999,47.599998,47.904999,47.147472,944000
2018-05-01,47.740002,48.075001,47.564999,47.985001,47.226212,849600
2018-05-02,48.375000,48.820000,48.205002,48.480000,47.713379,1095200
2018-05-03,48.724998,49.020000,48.435001,48.599998,47.831478,1006200
2018-05-04,48.480000,48.599998,48.215000,48.270000,47.506702,1466200
2018-05-07,48.200001,48.419998,48.200001,48.325001,47.560833,1632000
2018-05-08,48.235001,48.255001,47.279999,47.345001,46.596329,3088800
2018-05-09,47.715000,47.849998,47.384998,47.619999,46.866985,1869600
2018-05-10,47.919998,48.520000,47.840000,48.255001,47.491940,3654600
2018-05-11,48.755001,49.930000,48.755001,49.764999,48.978062,2280400
2018-05-14,49.759998,50.360001,49.665001,49.974998,49.184738,2969800
2018-05-15,49.645000,49.845001,49.160000,49.744999,48.958382,2018000
2018-05-16,49.599998,49.599998,49.209999,49.290001,48.510571,1112200
2018-05-17,49.250000,49.674999,48.910000,48.959999,48.185787,1095400
2018-05-18,48.840000,49.215000,48.705002,49.165001,48.387550,1326000
2018-05-21,48.904999,49.000000,48.500000,48.555000,47.787193,1652600
2018-05-22,48.599998,48.599998,47.895000,48.029999,47.270496,1857000
2018-05-23,47.630001,47.799999,47.055000,47.794998,47.039211,1276400
2018-05-24,47.724998,48.259998,47.724998,47.990002,47.231133,958400
2018-05-25,48.410000,48.514999,47.860001,48.470001,47.703537,1131600
2018-05-29,48.560001,48.865002,48.115002,48.410000,47.644485,2298800
2018-05-30,48.985001,52.720001,48.924999,52.584999,51.753464,5050400
2018-05-31,52.500000,53.320000,51.325001,53.209999,52.368584,3893400
2018-06-01,52.689999,53.090000,52.334999,52.869999,52.315643,2015400
2018-06-04,51.494999,51.794998,51.064999,51.365002,50.826427,2051800
2018-06-05,51.590000,51.814999,51.180000,51.590000,51.049068,1051000
2018-06-06,51.724998,52.535000,51.525002,52.474998,51.924789,696600
2018-06-07,52.395000,52.500000,51.865002,52.279999,51.731831,731800
2018-06-08,51.834999,51.915001,50.884998,51.384998,50.846214,1112200
2018-06-11,51.549999,51.910000,51.375000,51.825001,51.281605,596200
2018-06-12,51.825001,52.500000,51.744999,52.325001,51.776360,1255000
2018-06-13,51.650002,51.845001,50.930000,51.150002,50.613682,1628600
2018-06-14,51.275002,51.445000,50.674999,50.785000,50.252506,1028800
2018-06-15,50.759998,51.060001,50.500000,50.980000,50.445461,1086200
2018-06-18,50.700001,52.500000,50.595001,52.000000,51.454769,1631400
2018-06-19,51.509998,51.884998,50.945000,51.720001,51.177708,741000
2018-06-20,52.145000,52.669998,51.615002,52.590000,52.038582,1170400
2018-06-21,52.549999,52.770000,52.255001,52.595001,52.043530,1046600
2018-06-22,52.950001,53.544998,52.900002,53.389999,52.830189,803600
2018-06-25,53.000000,53.209999,52.285000,52.830002,52.276066,987800
2018-06-26,52.814999,53.035000,52.450001,52.805000,52.251328,795200
2018-06-27,53.009998,53.445000,52.555000,52.584999,52.033630,1081000
2018-06-28,52.555000,52.935001,51.959999,52.820000,52.266171,1051600
2018-06-29,52.884998,53.285000,52.275002,52.509998,51.959415,1188000
2018-07-02,52.009998,52.325001,51.654999,51.935001,51.390450,851800
2018-07-03,51.950001,52.654999,51.935001,52.264999,51.716988,784800
2018-07-05,52.799999,53.110001,52.419998,53.035000,52.478916,700800
2018-07-06,53.090000,53.275002,52.790001,53.110001,52.553131,966800
2018-07-09,53.325001,53.720001,53.125000,53.685001,53.122105,566200
2018-07-10,53.805000,54.435001,53.570000,54.375000,53.804863,1402600
2018-07-11,54.160000,54.834999,54.090000,54.785000,54.210567,1716400
2018-07-12,55.000000,56.049999,54.865002,55.639999,55.056599,1404800
2018-07-13,55.505001,55.595001,55.134998,55.270000,54.690479,587600
2018-07-16,55.055000,55.650002,54.689999,55.334999,54.754799,803200
2018-07-17,55.349998,55.700001,54.805000,55.445000,54.863647,756200
2018-07-18,55.445000,55.605000,55.145000,55.490002,54.908176,555200
2018-07-19,55.270000,55.459999,55.075001,55.084999,54.507420,806800
2018-07-20,55.125000,55.985001,55.000000,55.724998,55.140709,1305000
2018-07-23,55.500000,55.500000,54.305000,54.529999,53.958237,1254200
2018-07-24,54.785000,54.945000,54.049999,54.365002,53.794971,923600
2018-07-25,54.485001,54.735001,53.910000,54.730000,54.156143,1242600
2018-07-26,54.700001,55.119999,54.549999,54.619999,54.047295,949800
2018-07-27,54.919998,55.035000,54.634998,54.825001,54.250149,870000
2018-07-30,54.375000,54.750000,52.660000,53.084999,52.528389,2347800
2018-07-31,52.000000,52.500000,51.564999,51.669998,51.128227,6096200
2018-08-01,52.005001,52.195000,51.805000,51.834999,51.291496,3502800
2018-08-02,51.615002,52.105000,51.320000,52.099998,51.553719,2025200
2018-08-03,52.005001,52.224998,51.889999,51.994999,51.449818,1296800
2018-08-06,51.840000,52.035000,51.384998,51.575001,51.034222,1312000
2018-08-07,51.840000,52.174999,51.360001,51.910000,51.365715,1580800
2018-08-08,52.029999,52.404999,51.945000,52.320000,51.771412,1203200
2018-08-09,52.115002,52.240002,51.845001,52.110001,51.563618,485200
2018-08-10,50.924999,51.325001,50.205002,50.970001,50.435570,3413000
2018-08-13,50.544998,50.805000,50.095001,50.139999,49.614269,1914200
2018-08-14,50.535000,50.549999,49.904999,49.994999,49.470787,1584800
2018-08-15,49.849998,49.950001,49.340000,49.575001,49.055195,1850400
2018-08-16,49.895000,49.935001,49.459999,49.755001,49.233307,1446200
2018-08-17,49.720001,50.119999,49.705002,49.994999,49.470787,533200
2018-08-20,50.389999,50.720001,50.195000,50.349998,49.822071,817600
2018-08-21,50.465000,50.935001,50.455002,50.480000,49.950706,1061400
2018-08-22,50.494999,50.615002,50.305000,50.474998,49.945755,812800
2018-08-23,50.035000,50.310001,49.549999,49.584999,49.065090,1208200
2018-08-24,49.900002,50.080002,49.639999,50.064999,49.540054,726400
2018-08-27,50.145000,50.759998,50.105000,50.705002,50.173347,860200
2018-08-28,50.805000,50.845001,50.264999,50.544998,50.015022,461600
2018-08-29,50.285000,50.750000,50.200001,50.709999,50.178295,1101400
2018-08-30,50.250000,50.435001,50.049999,50.380001,49.851757,1016400
2018-08-31,50.200001,50.724998,50.075001,50.634998,50.104076,919600
2018-09-04,49.849998,49.935001,49.349998,49.805000,49.282784,1283600
2018-09-05,49.450001,49.500000,49.029999,49.195000,48.679180,1165600
2018-09-06,49.240002,49.340000,49.029999,49.134998,48.619804,1393600
2018-09-07,49.220001,49.355000,48.994999,49.080002,48.565388,1150200
2018-09-10,48.825001,49.040001,48.264999,48.410000,47.902409,1560200
2018-09-11,47.500000,47.709999,46.985001,47.509998,47.011845,1560400
2018-09-12,48.000000,48.000000,47.525002,47.700001,47.199856,1457400
2018-09-13,48.020000,48.330002,47.875000,48.220001,47.714401,698000
2018-09-14,48.349998,48.564999,48.224998,48.505001,47.996414,906200
2018-09-17,47.494999,47.615002,47.205002,47.244999,46.749626,953000
2018-09-18,47.230000,47.230000,46.564999,46.639999,46.150970,1531400
2018-09-19,46.590000,47.049999,46.285000,46.935001,46.442875,3236200
2018-09-20,47.264999,47.735001,47.185001,47.450001,46.952477,1972400
2018-09-21,46.950001,47.369999,46.584999,46.845001,46.353821,2087000
2018-09-24,46.000000,46.125000,45.314999,45.695000,45.215874,2770000
2018-09-25,46.205002,46.340000,45.849998,46.169998,45.685894,2060600
2018-09-26,46.294998,46.955002,46.244999,46.389999,45.903587,2075000
2018-09-27,46.430000,46.994999,46.430000,46.695000,46.205391,1065400
2018-09-28,47.080002,47.404999,46.389999,47.049999,46.556667,2110400
2018-10-01,47.500000,47.660000,46.680000,46.805000,46.314240,1875400
2018-10-02,46.820000,46.820000,46.255001,46.705002,46.215290,1546200
2018-10-03,46.740002,46.904999,45.834999,45.955002,45.473152,1663200
2018-10-04,45.000000,45.349998,44.785000,45.029999,44.557850,2393200
2018-10-05,45.084999,45.134998,44.174999,44.264999,43.800869,1524600
2018-10-08,44.145000,44.564999,44.049999,44.430000,43.964142,1296400
2018-10-09,44.195000,44.439999,43.865002,43.919998,43.459484,1665200
2018-10-10,44.400002,44.619999,43.255001,43.255001,42.801460,3084600
2018-10-11,43.355000,44.029999,42.715000,43.084999,42.633240,2872600
2018-10-12,44.320000,44.840000,44.215000,44.744999,44.275837,2440600
2018-10-15,44.904999,45.465000,44.639999,44.974998,44.503422,1378600
2018-10-16,45.169998,45.544998,45.165001,45.349998,44.874493,1142200
2018-10-17,44.945000,44.945000,43.730000,44.070000,43.607914,1800400
2018-10-18,43.915001,44.075001,43.615002,43.689999,43.231895,1227200
2018-10-19,44.270000,44.470001,43.654999,43.775002,43.316010,1559800
2018-10-22,44.439999,44.865002,44.230000,44.435001,43.969090,995000
2018-10-23,44.115002,45.990002,43.814999,45.840000,45.359356,3143200
2018-10-24,45.665001,45.750000,44.830002,44.889999,44.419315,1840000
2018-10-25,44.970001,46.000000,44.639999,45.855000,45.374199,1780000
2018-10-26,45.230000,45.840000,44.994999,45.485001,45.008083,858000
2018-10-29,44.724998,44.869999,43.720001,43.939999,43.479279,1862200
2018-10-30,44.235001,44.369999,43.639999,43.910000,43.449596,1168400
2018-10-31,44.040001,44.810001,44.040001,44.455002,43.988880,2298800
2018-11-01,44.500000,44.525002,44.130001,44.520000,44.053200,2634200
2018-11-02,45.255001,46.029999,45.084999,45.625000,45.146610,3089400
2018-11-05,45.689999,45.935001,45.035000,45.360001,44.884392,1088800
2018-11-06,45.060001,45.724998,45.025002,45.455002,44.978397,903800
2018-11-07,45.939999,46.294998,45.680000,46.139999,45.656212,1027200
2018-11-08,46.110001,46.380001,45.910000,46.080002,45.596844,1078400
2018-11-09,45.755001,46.310001,45.529999,46.025002,45.542419,1416200
2018-11-12,45.689999,45.689999,44.334999,44.820000,44.350052,1708400
2018-11-13,45.220001,46.110001,45.200001,46.070000,45.586945,2082000
2018-11-14,46.770000,47.209999,46.349998,46.744999,46.254868,1765200
2018-11-15,46.680000,47.590000,46.680000,47.560001,47.061321,1140000
2018-11-16,47.490002,48.044998,47.139999,47.669998,47.170170,1110000
2018-11-19,47.695000,48.189999,47.549999,48.014999,47.511551,1497400
2018-11-20,47.775002,48.180000,47.380001,47.400002,46.903000,1652400
2018-11-21,48.119999,48.500000,47.770000,48.130001,47.625347,1113200
2018-11-23,48.049999,48.294998,47.785000,48.169998,47.664925,662000
2018-11-26,48.595001,48.750000,48.384998,48.570000,48.060730,1242600
2018-11-27,48.680000,49.040001,48.555000,48.619999,48.110207,1401000
2018-11-28,49.125000,50.095001,49.084999,49.970001,49.446053,1640000
2018-11-29,50.564999,51.250000,50.380001,50.875000,50.341560,1892400
2018-11-30,50.830002,51.134998,50.634998,50.709999,50.178295,1542600
2018-12-03,50.735001,50.735001,49.974998,50.090000,49.564796,1613600
2018-12-04,49.735001,49.959999,49.404999,49.645000,49.124462,1810400
2018-12-06,49.564999,51.005001,49.365002,50.930000,50.395988,2806600
2018-12-07,50.334999,50.610001,49.974998,50.230000,49.703323,1674000
2018-12-10,48.965000,48.970001,47.029999,47.639999,47.140484,3310800
2018-12-11,48.355000,48.500000,47.529999,47.779999,47.279015,1810400
2018-12-12,48.950001,49.744999,48.849998,49.334999,48.817711,2669200
2018-12-13,49.544998,50.509998,49.500000,50.380001,49.851757,2372200
2018-12-14,49.794998,50.439999,49.544998,50.220001,49.693432,1569800
